Cluster ID,Number of Nodes,Gene Nodes,Microbe Nodes,Gene Node List,Microbe Node List,Silhouette Score,Cluster Diameter,min_samples,epsilon,dimensions,walk_length,n_walks,p,q
117,2,2,0,"['Glycosphingolipid biosynthesis - lacto and neolacto series', 'C-C chemokine receptor type 7']",[],0.81914854,0.017833423,2,0.03,60,50,100,10,1.0
118,2,2,0,"['activin receptor type-2A [EC:2.7.11.30]', 'E3 ubiquitin-protein ligase RNF31 [EC:2.3.2.31]']",[],0.6890039,0.016559493,2,0.03,60,50,100,10,1.0
119,5,3,2,"['cytotoxic T-lymphocyte-associated protein 4', 'Glycosphingolipid biosynthesis - globo and isoglobo series', 'C-X-C chemokine receptor type 6']","['Massilimicrobiota', 'Hoministercoradaptatus']",0.49526447,0.08054145,2,0.03,60,50,100,10,1.0
120,2,1,1,['C-C chemokine receptor type 2'],['Dendrosporobacter'],0.6189059,0.026458325,2,0.03,60,50,100,10,1.0
121,3,3,0,"['cGMP-PKG signaling pathway', 'Ovarian steroidogenesis', 'Circadian entrainment']",[],0.86889774,0.018690404,2,0.03,60,50,100,10,1.0
122,2,2,0,"['Oocyte meiosis', 'Long-term depression']",[],0.7531693,0.025456022,2,0.03,60,50,100,10,1.0
123,2,2,0,"['Adrenergic signaling in cardiomyocytes', 'Retrograde endocannabinoid signaling']",[],0.7700153,0.024275877,2,0.03,60,50,100,10,1.0
124,3,2,1,"['galactoside 2-L-fucosyltransferase 1/2 [EC:2.4.1.69]', 'C-C chemokine receptor type 6']",['Fournierella'],0.705669,0.029977746,2,0.03,60,50,100,10,1.0
125,2,1,1,['C-C motif chemokine 1'],['Negativicoccus'],0.71043026,0.017576857,2,0.03,60,50,100,10,1.0
126,6,1,5,['inhibin beta C chain'],"['Kineothrix', 'Poales', 'Hydrogenoanaerobacterium', 'Coprobacillus', 'Mediterranea']",0.534982,0.06385168,2,0.03,60,50,100,10,1.0
127,3,3,0,"['C1GALT1-specific chaperone 1', 'C-X-C motif chemokine 16', 'Other types of O-glycan biosynthesis']",[],0.6293368,0.03368844,2,0.03,60,50,100,10,1.0
128,2,1,1,['tumor necrosis factor receptor superfamily member 13B'],['Enterococcaceae'],0.71211344,0.026593143,2,0.03,60,50,100,10,1.0
129,4,3,1,"['interleukin 11', 'interleukin 17 receptor E', 'Arginine biosynthesis']",['Amedibacterium'],0.33209038,0.04745561,2,0.03,60,50,100,10,1.0
130,4,2,2,"['Virion - Human immunodeficiency virus', 'Collecting duct acid secretion']","['Corynebacterium', 'Staphylococcus']",0.59779465,0.07188517,2,0.03,60,50,100,10,1.0
131,2,1,1,['interleukin 17D'],['Pediococcus'],0.7413536,0.017158033,2,0.03,60,50,100,10,1.0
132,2,2,0,"['anti-mullerian hormone receptor type-2 [EC:2.7.11.30]', 'C-X-C motif chemokine 14']",[],0.7095772,0.023812918,2,0.03,60,50,100,10,1.0
133,4,2,2,"['phenylpyruvate tautomerase [EC:5.3.2.1]', 'Tyrosine metabolism']","['Selenomonadaceae', 'Syntrophococcus']",0.51935637,0.037119932,2,0.03,60,50,100,10,1.0
134,2,1,1,['interleukin 20 receptor beta'],['Gleimia'],0.61094,0.022340553,2,0.03,60,50,100,10,1.0
135,2,1,1,['C-C motif chemokine 18'],['Lentisphaerota'],0.68562573,0.02415068,2,0.03,60,50,100,10,1.0
136,2,2,0,"['Fatty acid metabolism', 'ciliary neurotrophic factor receptor']",[],0.5656245,0.0184776,2,0.03,60,50,100,10,1.0
137,2,2,0,"['T-cell surface glycoprotein CD2', 'alpha-Linolenic acid metabolism']",[],0.6314876,0.027486742,2,0.03,60,50,100,10,1.0
138,6,2,4,"['tumor necrosis factor receptor superfamily member 17', 'interleukin 37']","['Peptococcaceae', 'Caproicibacter', 'Hominimerdicola', 'Pararoseburia']",0.38713494,0.07013166,2,0.03,60,50,100,10,1.0
139,3,1,2,['cardiotrophin 1'],"['Sellimonas', 'Garciella']",0.21017165,0.051074225,2,0.03,60,50,100,10,1.0
140,2,2,0,"['motilin', 'Spliceosome']",[],0.8262907,0.022846945,2,0.03,60,50,100,10,1.0
141,3,1,2,['tumor necrosis factor receptor superfamily member EDAR'],"['Flintibacter', 'Proteinivoraceae']",0.8175561,0.018132124,2,0.03,60,50,100,10,1.0
142,2,1,1,['thymic stromal-derived lymphopoietin receptor'],['Waltera'],0.939736,0.005248605,2,0.03,60,50,100,10,1.0
143,5,1,4,['tumor necrosis factor receptor superfamily member 27'],"['Dorea', 'Anaerostipes', 'Ethanoligenens', 'Intestinibacillus']",0.5269024,0.069276996,2,0.03,60,50,100,10,1.0
144,2,1,1,['forkhead box P3'],['Verrucomicrobiales'],0.73513794,0.011123005,2,0.03,60,50,100,10,1.0
145,3,1,2,"['NACHT, LRR and PYD domains-containing protein 1']","['Fusicatenibacter', 'Syntrophomonas']",0.7060389,0.021487426,2,0.03,60,50,100,10,1.0
146,2,1,1,['interleukin 22 receptor alpha 2'],['Campylobacter'],0.89685863,0.01815204,2,0.03,60,50,100,10,1.0
147,2,1,1,"['solute carrier family 15 (oligopeptide transporter), member 1']",['Oligosphaeraceae'],0.65997726,0.026351305,2,0.03,60,50,100,10,1.0
148,4,1,3,['neurotensin'],"['Akkermansiaceae', 'Akkermansia', 'Barnesiella']",0.4484374,0.03135241,2,0.03,60,50,100,10,1.0
149,4,1,3,"['solute carrier family 26 (sulfate anion transporter), member 2']","['Lactobacillaceae', 'Actinomycetaceae', 'Kocuria']",0.39671874,0.05890657,2,0.03,60,50,100,10,1.0
150,2,1,1,['guanylate cyclase activator 2'],['Desertifilaceae'],0.62304604,0.026571503,2,0.03,60,50,100,10,1.0
151,2,1,1,['Thyroid hormone synthesis'],['Berryella'],0.54396623,0.021925563,2,0.03,60,50,100,10,1.0
152,2,1,1,['deleted in malignant brain tumors 1 protein'],['Lactiplantibacillus'],0.9086449,0.015077542,2,0.03,60,50,100,10,1.0
153,4,1,3,['Glycolysis / Gluconeogenesis'],"['Caryophanaceae', 'Flavobacteriales', 'Stecheria']",0.69834495,0.047810223,2,0.03,60,50,100,10,1.0
154,2,1,1,['free fatty acid receptor 2'],['Propionispira'],0.74701846,0.009991393,2,0.03,60,50,100,10,1.0
155,2,1,1,['neuropeptide W'],['Hallella'],0.76945484,0.012732745,2,0.03,60,50,100,10,1.0
156,2,1,1,['tumor necrosis factor receptor superfamily member 4'],['Paradesulfitobacterium'],0.7288612,0.016306618,2,0.03,60,50,100,10,1.0
157,2,0,2,[],"['Coriobacteriia', 'Bacteroides']",0.74193776,0.012576703,2,0.03,60,50,100,10,1.0
158,3,0,3,[],"['Negativicutes', 'Luoshenia', 'Christensenella']",0.5908518,0.025314227,2,0.03,60,50,100,10,1.0
159,2,0,2,[],"['Betaproteobacteria', 'Turicimonas']",0.97690666,0.023973757,2,0.03,60,50,100,10,1.0
160,2,0,2,[],"['Fusobacteriales', 'Fusobacteriota']",0.89423454,0.019602086,2,0.03,60,50,100,10,1.0
161,3,0,3,[],"['Eubacteriales_incertae_sedis', 'Harryflintia', 'Pusillibacter']",0.5461464,0.05372077,2,0.03,60,50,100,10,1.0
162,6,0,6,[],"['Ruminococcus', 'Zhaonella', 'Thermoanaerobacterales', 'Hespellia', 'Heliobacterium', 'Anaerotalea']",0.80805296,0.028174756,2,0.03,60,50,100,10,1.0
163,2,0,2,[],"['Enterocloster', 'Alloprevotella']",0.9033115,0.010017623,2,0.03,60,50,100,10,1.0
164,2,0,2,[],"['Coprococcus', 'Heliobacteriaceae']",0.83840084,0.012095969,2,0.03,60,50,100,10,1.0
165,2,0,2,[],"['Synergistia', 'Mariniplasma']",0.69979346,0.02033612,2,0.03,60,50,100,10,1.0
166,2,0,2,[],"['Synergistota', 'Victivallis']",0.55944777,0.029698018,2,0.03,60,50,100,10,1.0
167,2,0,2,[],"['Clostridiaceae 2', 'Murdochiella']",0.59182346,0.020641778,2,0.03,60,50,100,10,1.0
168,2,0,2,[],"['Isachenkonia', 'Caldisalinibacter']",0.36609107,0.029098662,2,0.03,60,50,100,10,1.0
169,2,0,2,[],"['Anaerobutyricum', 'Catenibacterium']",0.52741545,0.022994436,2,0.03,60,50,100,10,1.0
170,2,0,2,[],"['Eubacteriales_incertae_sedis_XII', 'Guggenheimella']",0.79024565,0.013170057,2,0.03,60,50,100,10,1.0
171,2,0,2,[],"['Anaerosolibacter', 'Frisingicoccus']",0.71370685,0.026204314,2,0.03,60,50,100,10,1.0
172,3,0,3,[],"['Ercella', 'Desulfitibacter', 'Natranaerobiales']",0.6250985,0.027665786,2,0.03,60,50,100,10,1.0
173,3,0,3,[],"['Defluviitaleaceae', 'Lactonifactor', 'Pseudoprevotella']",0.8954297,0.012114815,2,0.03,60,50,100,10,1.0
174,2,0,2,[],"['Veillonella', 'Tissierellia']",0.7015219,0.016736858,2,0.03,60,50,100,10,1.0
175,4,0,4,[],"['Acholeplasmatales', 'Asteroleplasma', 'Anaeroplasmataceae', 'Anaeroplasmatales']",0.55107856,0.043823473,2,0.03,60,50,100,10,1.0
176,3,0,3,[],"['Brotonthovivens', 'Sphingobacteriaceae', 'Parvimonas']",0.9453604,0.0037298875,2,0.03,60,50,100,10,1.0
177,2,0,2,[],"['Novisyntrophococcus', 'Desulfurispora']",0.92308617,0.008447631,2,0.03,60,50,100,10,1.0
178,4,0,4,[],"['Hyphomicrobium', 'Paracoccaceae', 'Rhodobacterales', 'Methylobacteriaceae']",0.5869193,0.037773624,2,0.03,60,50,100,10,1.0
179,2,0,2,[],"['Hyphomicrobiaceae', 'Gemmobacter']",0.8776121,0.008706149,2,0.03,60,50,100,10,1.0
180,2,0,2,[],"['Lentisphaeria', 'Aminivibrio']",0.5902597,0.022644294,2,0.03,60,50,100,10,1.0
181,4,0,4,[],"['Euryarchaeota', 'Methylomusa', 'Koleobacter', 'Koleobacterales']",0.5141031,0.03280789,2,0.03,60,50,100,10,1.0
182,2,0,2,[],"['Carnobacteriaceae', 'Psychrobacillus']",0.92267895,0.008221207,2,0.03,60,50,100,10,1.0
