Cluster ID,Number of Nodes,Gene Nodes,Microbe Nodes,Gene Node List,Microbe Node List,Silhouette Score,Cluster Diameter,min_samples,epsilon,dimensions,walk_length,n_walks,p,q
119,2,1,1,['C-C motif chemokine 28'],['Lachnospira'],0.50020224,0.045726992,2,0.05,10,50,100,0.1,0.1
120,2,1,1,['cytokine receptor common subunit beta'],['Suilimivivens'],0.5378889,0.04405394,2,0.05,10,50,100,0.1,0.1
121,3,2,1,"['granulocyte-macrophage colony-stimulating factor receptor alpha', 'ghrelin']",['Intestinibacter'],0.49511683,0.054836024,2,0.05,10,50,100,0.1,0.1
122,2,1,1,['Complement and coagulation cascades'],['Thermoactinomycetaceae'],0.6287205,0.036340345,2,0.05,10,50,100,0.1,0.1
123,2,2,0,"['Progesterone-mediated oocyte maturation', 'cGMP-PKG signaling pathway']",[],0.6979115,0.03883712,2,0.05,10,50,100,0.1,0.1
124,2,1,1,['interleukin 1 receptor accessory protein'],['Brotolimicola'],0.5330659,0.027231894,2,0.05,10,50,100,0.1,0.1
125,2,1,1,['C-C motif chemokine 16'],['Defluviitaleaceae'],0.81879604,0.020692697,2,0.05,10,50,100,0.1,0.1
126,3,2,1,"['interleukin 20 receptor beta', 'tumor necrosis factor receptor superfamily member 11B']",['Faecalicatena'],0.51559794,0.08263403,2,0.05,10,50,100,0.1,0.1
127,2,2,0,"['C-C chemokine receptor type 6', 'C-X-C chemokine receptor type 6']",[],0.7737179,0.026890112,2,0.05,10,50,100,0.1,0.1
128,2,1,1,['interleukin 20'],['Acetatifactor'],0.9145065,0.015624677,2,0.05,10,50,100,0.1,0.1
129,2,1,1,['interleukin 24'],['Selenomonas'],0.81465125,0.039211743,2,0.05,10,50,100,0.1,0.1
130,3,1,2,['C-X-C motif chemokine 14'],"['Cyanophyceae', 'Zongyangia']",0.5129025,0.06757631,2,0.05,10,50,100,0.1,0.1
131,4,3,1,"['phenylpyruvate tautomerase [EC:5.3.2.1]', 'Phenylalanine metabolism', 'Tyrosine metabolism']",['Pediococcus'],0.44071037,0.08039144,2,0.05,10,50,100,0.1,0.1
132,2,2,0,"['ECM-receptor interaction', 'Viral life cycle - HIV-1']",[],0.33992368,0.049318228,2,0.05,10,50,100,0.1,0.1
133,7,5,2,"['lymphotoxin beta (TNF superfamily, member 3)', 'beta-defensin 1', 'interleukin 13 receptor alpha-2', 'Virion - Adenovirus', 'free fatty acid receptor 2']","['Negativicutes', 'Ligaoa']",0.3892304,0.118929364,2,0.05,10,50,100,0.1,0.1
134,3,2,1,"['integrin alpha X', 'SEL1 protein']",['Gallibacter'],0.6794011,0.05683658,2,0.05,10,50,100,0.1,0.1
135,2,1,1,['toll-like receptor 8'],['Gemella'],0.88682693,0.024041146,2,0.05,10,50,100,0.1,0.1
136,4,3,1,"['interleukin 11 receptor alpha', 'Nucleotide metabolism', 'Glycosaminoglycan degradation']",['Anaerotaenia'],0.4098611,0.07601997,2,0.05,10,50,100,0.1,0.1
137,2,2,0,"['interleukin 26', 'secreted frizzled-related protein 3']",[],0.7086966,0.032814562,2,0.05,10,50,100,0.1,0.1
138,3,2,1,"['small subunit ribosomal protein S18e', 'semenogelase [EC:3.4.21.77]']",['Ellagibacter'],0.52391857,0.041232783,2,0.05,10,50,100,0.1,0.1
139,4,2,2,"['inducible T-cell co-stimulator ligand', 'neuropeptide W']","['Prevotella', 'Ercella']",0.4400548,0.10855177,2,0.05,10,50,100,0.1,0.1
140,2,1,1,['interleukin 17 receptor B'],['Parasporobacterium'],0.8239436,0.03213567,2,0.05,10,50,100,0.1,0.1
141,2,1,1,['Nitrogen metabolism'],['Actinobaculum'],0.9422704,0.0078117847,2,0.05,10,50,100,0.1,0.1
142,4,1,3,"['fatty acid-binding protein 2, intestinal']","['Oenococcus', 'Sphingobacteriia', 'Sphingobacteriaceae']",0.5861912,0.060578875,2,0.05,10,50,100,0.1,0.1
143,4,1,3,['motilin'],"['Bacillota', 'Youxingia', 'Lutispora']",0.45410833,0.09652408,2,0.05,10,50,100,0.1,0.1
144,2,2,0,"['heterogeneous nuclear ribonucleoprotein A1/A3', 'Spliceosome']",[],0.89280915,0.018164398,2,0.05,10,50,100,0.1,0.1
145,2,2,0,"['methanethiol oxidase [EC:1.8.3.4]', 'Virion - Herpesvirus']",[],0.7306632,0.04030561,2,0.05,10,50,100,0.1,0.1
146,6,2,4,"['C-X-C chemokine receptor type 7 (atypical chemokine receptor 3)', 'ectodysplasin-A']","['Laedolimicola', 'Desertifilales', 'Roseofilum', 'Sporofaciens']",0.52263635,0.071476586,2,0.05,10,50,100,0.1,0.1
147,2,1,1,['tumor necrosis factor receptor superfamily member 27'],['Velocimicrobium'],0.5826766,0.047369108,2,0.05,10,50,100,0.1,0.1
148,2,1,1,['indian hedgehog'],['Anaerofustis'],0.78699744,0.048541207,2,0.05,10,50,100,0.1,0.1
149,2,1,1,"['MFS transporter, OCT family, solute carrier family 22 (organic cation transporter), member 4/5']",['Mordavella'],0.59188855,0.039669823,2,0.05,10,50,100,0.1,0.1
150,5,1,4,['Folate biosynthesis'],"['Erysipelotrichia', 'Erysipelotrichales', 'Erysipelotrichaceae', 'Massilimicrobiota']",0.43425822,0.111484185,2,0.05,10,50,100,0.1,0.1
151,3,1,2,['Basal transcription factors'],"['Oribacterium', 'Faecalimonas']",0.7232237,0.036824036,2,0.05,10,50,100,0.1,0.1
152,2,1,1,['neurotensin'],['Selenomonadaceae'],0.63798285,0.042170912,2,0.05,10,50,100,0.1,0.1
153,2,2,0,"['aquaporin-8', 'tumor necrosis factor receptor superfamily member 21']",[],0.81179476,0.028344316,2,0.05,10,50,100,0.1,0.1
154,2,1,1,['tachykinin 1'],['Murimonas'],0.8784839,0.009116723,2,0.05,10,50,100,0.1,0.1
155,2,1,1,"['NACHT, LRR and PYD domains-containing protein 12']",['Acetanaerobacterium'],0.50717366,0.041094653,2,0.05,10,50,100,0.1,0.1
156,3,1,2,['tumor necrosis factor receptor superfamily member 4'],"['Gallintestinimicrobium', 'Pusillibacter']",0.71363634,0.055303585,2,0.05,10,50,100,0.1,0.1
157,3,0,3,[],"['Lachnospiraceae', 'Sellimonas', 'Heliobacterium']",0.8355718,0.030927872,2,0.05,10,50,100,0.1,0.1
158,2,0,2,[],"['Actinomycetota', 'Thermophilibacter']",0.4651249,0.042591017,2,0.05,10,50,100,0.1,0.1
159,3,0,3,[],"['Eggerthellaceae', 'Eggerthellales', 'Enorma']",0.49153566,0.049588297,2,0.05,10,50,100,0.1,0.1
160,2,0,2,[],"['Alphaproteobacteria', 'Sphingomonadales']",0.9427786,0.038995516,2,0.05,10,50,100,0.1,0.1
161,2,0,2,[],"['Gammaproteobacteria', 'Pseudomonadales']",0.95742655,0.0060178107,2,0.05,10,50,100,0.1,0.1
162,7,0,7,[],"['Muriventricola', 'Colidextribacter', 'Segatella', 'Anthropogastromicrobium', 'Natranaerobiaceae', 'Dethiobacter', 'Petroclostridium']",0.6520909,0.113852926,2,0.05,10,50,100,0.1,0.1
163,3,0,3,[],"['Hydrogeniiclostridium', 'Huintestinicola', 'Desulfocucumis']",0.58634937,0.06651819,2,0.05,10,50,100,0.1,0.1
164,2,0,2,[],"['Anaerotignum', 'Ihubacter']",0.5285182,0.0484075,2,0.05,10,50,100,0.1,0.1
165,3,0,3,[],"['Fumia', 'Anaerovorax', 'Methanobacteriales']",0.43789378,0.06664451,2,0.05,10,50,100,0.1,0.1
166,2,0,2,[],"['Dorea', 'Anaerostipes']",0.7135077,0.034096174,2,0.05,10,50,100,0.1,0.1
167,7,0,7,[],"['Ruminococcus', 'Anaerofilum', 'Lentisphaerota', 'Agathobaculum', 'Intestinibacillus', 'Garciella', 'Roseimarinus']",0.55539984,0.11410871,2,0.05,10,50,100,0.1,0.1
168,2,0,2,[],"['Coprobacillaceae', 'Bacilliculturomica']",0.5944382,0.043861058,2,0.05,10,50,100,0.1,0.1
169,2,0,2,[],"['Bacillaceae', 'Niallia']",0.7623906,0.027468767,2,0.05,10,50,100,0.1,0.1
170,4,0,4,[],"['Enterobacterales', 'Enterobacteriaceae', 'Morganellaceae', 'Enterobacter']",0.8689546,0.097122155,2,0.05,10,50,100,0.1,0.1
171,2,0,2,[],"['Muricoprocola', 'Koleobacterales']",0.68134695,0.025237517,2,0.05,10,50,100,0.1,0.1
172,2,0,2,[],"['Rhodospirillales', 'Kiloniellaceae']",0.932251,0.019712752,2,0.05,10,50,100,0.1,0.1
173,2,0,2,[],"['Hyphomicrobiales', 'Shinella']",0.70150197,0.036814388,2,0.05,10,50,100,0.1,0.1
174,2,0,2,[],"['Monoglobus', 'Victivallis']",0.60815865,0.028665818,2,0.05,10,50,100,0.1,0.1
175,3,0,3,[],"['Peptoniphilus', 'Oligosphaerales', 'Oligosphaeraceae']",0.60674125,0.045022864,2,0.05,10,50,100,0.1,0.1
176,3,0,3,[],"['Coprococcus', 'Diplocloster', 'Fenollaria']",0.20342298,0.089168355,2,0.05,10,50,100,0.1,0.1
177,2,0,2,[],"['Tepidibaculum', 'Acetivibrio']",0.84909225,0.012656736,2,0.05,10,50,100,0.1,0.1
178,2,0,2,[],"['Mollicutes', 'Mariniplasma']",0.88774663,0.040760797,2,0.05,10,50,100,0.1,0.1
179,4,0,4,[],"['Synergistia', 'Synergistales', 'Synergistota', 'Synergistaceae']",0.8749486,0.0729544,2,0.05,10,50,100,0.1,0.1
180,2,0,2,[],"['Acidaminococcales', 'Euglenida']",0.7291715,0.019494202,2,0.05,10,50,100,0.1,0.1
181,3,0,3,[],"['Akkermansiaceae', 'Verrucomicrobiota', 'Verrucomicrobiales']",0.5946633,0.040344235,2,0.05,10,50,100,0.1,0.1
182,2,0,2,[],"['Verrucomicrobiia', 'Akkermansia']",0.3689958,0.046484675,2,0.05,10,50,100,0.1,0.1
183,4,0,4,[],"['Campylobacter', 'Campylobacterota', 'Campylobacteria', 'Campylobacterales']",0.43584704,0.085517935,2,0.05,10,50,100,0.1,0.1
184,2,0,2,[],"['Deltaproteobacteria', 'Mesosutterella']",0.86073613,0.03574606,2,0.05,10,50,100,0.1,0.1
185,2,0,2,[],"['Pseudomonadaceae', 'Pseudomonas']",0.7081338,0.030985111,2,0.05,10,50,100,0.1,0.1
186,2,0,2,[],"['Pasteurellales', 'Pasteurellaceae']",0.8441695,0.039866604,2,0.05,10,50,100,0.1,0.1
187,2,0,2,[],"['Hyphomicrobium', 'Rhizobiaceae']",0.7365086,0.032847308,2,0.05,10,50,100,0.1,0.1
188,2,0,2,[],"['Leyella', 'Cuneatibacter']",0.93260133,0.012703823,2,0.05,10,50,100,0.1,0.1
189,2,0,2,[],"['Copranaerobaculum', 'Faecalitalea']",0.81914145,0.025007214,2,0.05,10,50,100,0.1,0.1
190,2,0,2,[],"['Christensenella', 'Acidaminococcus']",0.31530705,0.048555106,2,0.05,10,50,100,0.1,0.1
191,2,0,2,[],"['Oculatellales', 'Alkalibacter']",0.8760615,0.038158465,2,0.05,10,50,100,0.1,0.1
192,3,0,3,[],"['Lentisphaeria', 'Williamwhitmaniaceae', 'Acetobacteroides']",0.56845486,0.054757178,2,0.05,10,50,100,0.1,0.1
193,2,0,2,[],"['Plantae', 'Liliopsida']",0.932376,0.04571917,2,0.05,10,50,100,0.1,0.1
194,2,0,2,[],"['Chitinophagaceae', 'Chitinophagia']",0.92441875,0.034229446,2,0.05,10,50,100,0.1,0.1
195,2,0,2,[],"['Capillibacterium', 'Methanomassiliicoccaceae']",0.14614436,0.04980551,2,0.05,10,50,100,0.1,0.1
196,2,0,2,[],"['Alcaligenaceae', 'Turicimonas']",0.6058707,0.042203408,2,0.05,10,50,100,0.1,0.1
197,2,0,2,[],"['Marinilabiliaceae', 'Anaerophaga']",0.5750092,0.04989498,2,0.05,10,50,100,0.1,0.1
198,2,0,2,[],"['Faecalibacillus', 'Zhenhengia']",0.6645731,0.03423975,2,0.05,10,50,100,0.1,0.1
199,3,0,3,[],"['Hespellia', 'Koleobacteraceae', 'Miniphocaeibacter']",0.7440379,0.04915612,2,0.05,10,50,100,0.1,0.1
200,2,0,2,[],"['Neisseriales', 'Neisseria']",0.9768127,0.026711814,2,0.05,10,50,100,0.1,0.1
201,2,0,2,[],"['Virgibacillus', 'Oceanobacillus']",0.8833113,0.014902485,2,0.05,10,50,100,0.1,0.1
202,2,0,2,[],"['Turicibacteraceae', 'Turicibacter']",0.64860195,0.048461277,2,0.05,10,50,100,0.1,0.1
203,2,0,2,[],"['Succiniclasticum', 'Albibacterium']",0.65173566,0.030702803,2,0.05,10,50,100,0.1,0.1
204,2,0,2,[],"['Acetitomaculum', 'Cellulosibacter']",0.9426787,0.0058064586,2,0.05,10,50,100,0.1,0.1
