Cluster ID,Number of Nodes,Gene Nodes,Microbe Nodes,Gene Node List,Microbe Node List,Silhouette Score,Cluster Diameter,min_samples,epsilon,dimensions,walk_length,n_walks,p,q
50,12,6,6,"['C-C motif chemokine 25', 'C-X-C motif chemokine 14', 'interferon epsilon', 'tumor necrosis factor receptor superfamily member 27', 'sphingosine 1-phosphate receptor 5', 'neurogenic differentiation factor 1']","['Flavobacteriales', 'Aeromonadales', 'Succinivibrio', 'Absicoccus', 'Mediterranea', 'Metaprevotella']",0.34984127,0.2698828,2,0.1,60,50,100,0.1,10
51,2,2,0,"['Osteoclast differentiation', 'AGE-RAGE signaling pathway in diabetic complications']",[],0.57817435,0.093580164,2,0.1,60,50,100,0.1,10
52,7,4,3,"['C-C motif chemokine 28', 'C-C motif chemokine 13', 'methanethiol oxidase [EC:1.8.3.4]', 'neurotensin']","['Morganellaceae', 'Fannyhessea', 'Mailhella']",0.20107582,0.2607323,2,0.1,60,50,100,0.1,10
53,2,2,0,"['Hippo signaling pathway', 'Ubiquitin mediated proteolysis']",[],0.63487947,0.060687535,2,0.1,60,50,100,0.1,10
54,2,2,0,"['Fluid shear stress and atherosclerosis', 'Inflammatory mediator regulation of TRP channels']",[],0.978847,0.0054575456,2,0.1,60,50,100,0.1,10
55,2,2,0,"['ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]', 'indian hedgehog']",[],0.7703619,0.061132334,2,0.1,60,50,100,0.1,10
56,4,2,2,"['interleukin 20 receptor beta', 'thrombopoietin receptor']","['Turicimonas', 'Coprobacillus']",0.57434976,0.13492069,2,0.1,60,50,100,0.1,10
57,2,2,0,"['leukemia inhibitory factor receptor', 'C-C motif chemokine 14']",[],0.8759312,0.050776526,2,0.1,60,50,100,0.1,10
58,3,1,2,['calcium-activated chloride channel regulator 1'],"['Tildeniella', 'Chitinophagia']",0.60522336,0.14967187,2,0.1,60,50,100,0.1,10
59,2,2,0,"['Leishmaniasis', 'Prion disease']",[],0.56409943,0.09306381,2,0.1,60,50,100,0.1,10
60,7,7,0,"['autophagy-related protein 16-1', 'Salivary secretion', 'carbonic anhydrase [EC:4.2.1.1]', 'Insulin secretion', 'Drug metabolism - other enzymes', 'Spliceosome', 'Mineral absorption']",[],0.39098737,0.19917814,2,0.1,60,50,100,0.1,10
61,3,1,2,['Thy-1 cell surface antigen'],"['Sphingomonadales', 'Brochothrix']",0.7441025,0.060404092,2,0.1,60,50,100,0.1,10
62,2,1,1,['interferon regulatory factor 1'],['Porphyromonas'],0.71605164,0.057175867,2,0.1,60,50,100,0.1,10
63,8,4,4,"['C-C motif chemokine 24', 'tumor necrosis factor receptor superfamily member 10D', 'ciliary neurotrophic factor receptor', 'interleukin 17 receptor B']","['Sphingomonadaceae', 'Ichthyobacterium', 'Plantae', 'Listeriaceae']",0.40575573,0.24390028,2,0.1,60,50,100,0.1,10
64,2,2,0,"['beta-defensin 1', 'cardiotrophin 1']",[],0.7085297,0.060049385,2,0.1,60,50,100,0.1,10
65,3,1,2,['interleukin 26'],"['Zea', 'Breznakia']",0.66638803,0.07955936,2,0.1,60,50,100,0.1,10
66,3,1,2,['ectodysplasin-A'],"['Poaceae', 'Dysgonomonas']",0.79048395,0.09245778,2,0.1,60,50,100,0.1,10
67,2,1,1,['interferon lambda 1'],['Dielma'],0.63403606,0.069808066,2,0.1,60,50,100,0.1,10
68,5,1,4,['semenogelase [EC:3.4.21.77]'],"['Sphingomonas', 'Oceanobacillus', 'Heliobacterium', 'Mesosutterella']",0.4103681,0.18007086,2,0.1,60,50,100,0.1,10
69,3,3,0,"['Gastric cancer', 'EGFR tyrosine kinase inhibitor resistance', 'Parathyroid hormone synthesis, secretion and action']",[],0.5345518,0.12909123,2,0.1,60,50,100,0.1,10
70,9,2,7,"['C-type lectin domain family 7 member A', 'leucine-rich repeat kinase 2 [EC:2.7.11.1]']","['Lachnospiraceae', 'Anaerotruncus', 'Alterileibacterium', 'Suilimivivens', 'Tissierellales', 'Tissierellia', 'Tepidimicrobium']",0.29011208,0.30342028,2,0.1,60,50,100,0.1,10
71,4,4,0,"['Focal adhesion', 'Amyotrophic lateral sclerosis', 'Small cell lung cancer', 'Platinum drug resistance']",[],0.5465034,0.1316397,2,0.1,60,50,100,0.1,10
72,2,2,0,"['Endocytosis', 'Peroxisome']",[],0.5577415,0.09544838,2,0.1,60,50,100,0.1,10
73,2,2,0,"['T cell receptor signaling pathway', 'Diabetic cardiomyopathy']",[],0.8333161,0.036062308,2,0.1,60,50,100,0.1,10
74,5,5,0,"['Breast cancer', 'Chemical carcinogenesis - receptor activation', 'Platelet activation', 'GnRH signaling pathway', 'Gap junction']",[],0.48464155,0.16312812,2,0.1,60,50,100,0.1,10
75,2,2,0,"['Axon guidance', 'Basal cell carcinoma']",[],0.6885247,0.051242363,2,0.1,60,50,100,0.1,10
76,5,5,0,"['Prostate cancer', 'Colorectal cancer', 'Apoptosis - multiple species', 'Glioma', 'Central carbon metabolism in cancer']",[],0.674827,0.14118008,2,0.1,60,50,100,0.1,10
77,2,1,1,['Lysosome'],['Muribaculum'],0.96565557,0.0102163935,2,0.1,60,50,100,0.1,10
78,17,1,16,['interleukin 13 receptor alpha-2'],"['Solibaculum', 'Kineothrix', 'Adlercreutzia', 'Enterocloster', 'Acidaminococcales', 'Kiloniellaceae', 'Bacillota_incertae_sedis', 'Acetanaerobacterium', 'Merdimonas', 'Phascolarctobacterium', 'Petrocella', 'Bacilliculturomica', 'Anaerovorax', 'Asteroleplasma', 'Mogibacterium', 'Intestinibacter']",0.0077855587,0.5239985,2,0.1,60,50,100,0.1,10
79,2,2,0,"['Cushing syndrome', 'Vascular smooth muscle contraction']",[],0.52967083,0.09407583,2,0.1,60,50,100,0.1,10
80,3,1,2,['hepatocyte growth factor-like protein'],"['Oribacterium', 'Bulleidia']",0.7181855,0.057140093,2,0.1,60,50,100,0.1,10
81,2,2,0,"['Prolactin signaling pathway', 'Relaxin signaling pathway']",[],0.6015698,0.09688261,2,0.1,60,50,100,0.1,10
82,3,3,0,"['Endocrine resistance', 'mTOR signaling pathway', 'ErbB signaling pathway']",[],0.7719559,0.10150532,2,0.1,60,50,100,0.1,10
83,2,2,0,"['Melanogenesis', 'Glucagon signaling pathway']",[],0.7973746,0.050618105,2,0.1,60,50,100,0.1,10
84,2,2,0,"['Cytoskeleton in muscle cells', 'Vibrio cholerae infection']",[],0.78651714,0.03447806,2,0.1,60,50,100,0.1,10
85,2,1,1,['neuropeptide W'],['Aestuariispira'],0.8082092,0.041685767,2,0.1,60,50,100,0.1,10
86,3,3,0,"['Huntington disease', 'Long-term depression', 'Serotonergic synapse']",[],0.6786127,0.09595482,2,0.1,60,50,100,0.1,10
87,3,3,0,"['Alcoholism', 'Longevity regulating pathway - multiple species', 'Ovarian steroidogenesis']",[],0.6709066,0.08827312,2,0.1,60,50,100,0.1,10
88,4,1,3,['protein S100-A9'],"['Parvimonas', 'Salinithrix', 'Solobacterium']",0.45557773,0.18579823,2,0.1,60,50,100,0.1,10
89,2,2,0,"['Cholinergic synapse', 'Adrenergic signaling in cardiomyocytes']",[],0.54495335,0.09293262,2,0.1,60,50,100,0.1,10
90,4,0,4,[],"['Bacillota', 'Clostridia', 'Eubacteriales', 'Ruminococcoides']",0.64159644,0.11996343,2,0.1,60,50,100,0.1,10
91,3,0,3,[],"['Eubacteriales_incertae_sedis_XIII', 'Peptoniphilus', 'Anaerococcus']",0.61272734,0.101139866,2,0.1,60,50,100,0.1,10
92,8,0,8,[],"['Muriventricola', 'Mycoplasmatota', 'Mollicutes', 'Selenomonadaceae', 'Lachnotalea', 'Mariniplasma', 'Huintestinicola', 'Methanobacteria']",0.47384244,0.20248535,2,0.1,60,50,100,0.1,10
93,4,0,4,[],"['Intestinimonas', 'Vescimonas', 'Ligaoa', 'Cryptanaerobacter']",0.52456963,0.12499512,2,0.1,60,50,100,0.1,10
94,5,0,5,[],"['Faecalibacterium', 'Prevotella', 'Merdimmobilis', 'Lentisphaeria', 'Howardella']",0.6747405,0.19905277,2,0.1,60,50,100,0.1,10
95,5,0,5,[],"['Sporobacter', 'Robinsoniella', 'Thermotalea', 'Desulfitibacter', 'Moryella']",0.5160777,0.14729846,2,0.1,60,50,100,0.1,10
96,2,0,2,[],"['Papillibacter', 'Aminipila']",0.8308447,0.04623525,2,0.1,60,50,100,0.1,10
97,2,0,2,[],"['Selenomonadales', 'Anaerovibrio']",0.59527427,0.09283117,2,0.1,60,50,100,0.1,10
98,2,0,2,[],"['Clostridiaceae 1', 'Natranaerobiales']",0.7384411,0.0941463,2,0.1,60,50,100,0.1,10
99,6,0,6,[],"['Colidextribacter', 'Tepidibaculum', 'Euryarchaeota', 'Petroclostridium', 'Garciella', 'Proteinivorax']",0.4234123,0.16347793,2,0.1,60,50,100,0.1,10
100,5,0,5,[],"['Clostridium sensu stricto', 'Synergistia', 'Zhaonella', 'Acholeplasmatales', 'Natranaerobiaceae']",0.60914373,0.25599474,2,0.1,60,50,100,0.1,10
101,6,0,6,[],"['Leptotrichiaceae', 'Leuconostocaceae', 'Pseudomonas', 'Paramuribaculum', 'Fusicatenibacter', 'Dubosiella']",0.8026459,0.14352308,2,0.1,60,50,100,0.1,10
102,5,0,5,[],"['Acidaminococcaceae', 'Synergistaceae', 'Synergistales', 'Synergistota', 'Waltera']",0.67780894,0.13608792,2,0.1,60,50,100,0.1,10
103,2,0,2,[],"['Muricoprocola', 'Lactonifactor']",0.8107794,0.052124374,2,0.1,60,50,100,0.1,10
104,2,0,2,[],"['Lawsonibacter', 'Harryflintia']",0.71348774,0.054200597,2,0.1,60,50,100,0.1,10
105,2,0,2,[],"['Duncaniella', 'Actinomyces']",0.8353241,0.0239754,2,0.1,60,50,100,0.1,10
106,3,0,3,[],"['Clostridiaceae 4', 'Monoglobus', 'Dendrosporobacter']",0.42136744,0.15467747,2,0.1,60,50,100,0.1,10
107,2,0,2,[],"['Pararoseburia', 'Desulfurispora']",0.7520663,0.05710494,2,0.1,60,50,100,0.1,10
108,2,0,2,[],"['Ercella', 'Gemmiger']",0.8586757,0.051585402,2,0.1,60,50,100,0.1,10
109,4,0,4,[],"['Anaerobutyricum', 'Anaeroplasmataceae', 'Ezakiella', 'Butyribacter']",0.4002983,0.16510841,2,0.1,60,50,100,0.1,10
110,2,0,2,[],"['Pasteurellaceae', 'Diplocloster']",0.70213497,0.071208306,2,0.1,60,50,100,0.1,10
111,4,0,4,[],"['Veillonella', 'Peptacetobacter', 'Caldisalinibacter', 'Oxalobacteraceae']",0.65276307,0.11978775,2,0.1,60,50,100,0.1,10
112,5,0,5,[],"['Neisseriales', 'Gemmobacter', 'Neisseria', 'Rhizobiaceae', 'Variovorax']",0.7265379,0.16396113,2,0.1,60,50,100,0.1,10
113,2,0,2,[],"['Rhodobacterales', 'Methylobacteriaceae']",0.7775465,0.06547036,2,0.1,60,50,100,0.1,10
114,2,0,2,[],"['Hespellia', 'Dysgonomonadaceae']",0.850322,0.04595478,2,0.1,60,50,100,0.1,10
115,2,0,2,[],"['Holdemania', 'Murimonas']",0.9313787,0.026342712,2,0.1,60,50,100,0.1,10
116,2,0,2,[],"['Pelospora', 'Parasporobacterium']",0.6611756,0.08239999,2,0.1,60,50,100,0.1,10
117,2,0,2,[],"['Duodenibacillus', 'Pyramidobacter']",0.76934665,0.04220417,2,0.1,60,50,100,0.1,10
118,3,0,3,[],"['Methanomassiliicoccales', 'Methanomassiliicoccus', 'Thermoplasmata']",0.4621029,0.1353599,2,0.1,60,50,100,0.1,10
