Cluster ID,Number of Nodes,Gene Nodes,Microbe Nodes,Gene Node List,Microbe Node List,Silhouette Score,Cluster Diameter,min_samples,epsilon,dimensions,walk_length,n_walks,p,q
150,2,0,2,[],"['Streptococcus', 'Faecalibaculum']",0.5354099,0.09867244,2,0.1,10,50,100,0.1,10
151,2,0,2,[],"['Coprobacillaceae', 'Streptophyta']",0.96969557,0.041608498,2,0.1,10,50,100,0.1,10
152,2,0,2,[],"['Acidaminococcales', 'Acidaminococcaceae']",0.8497911,0.08259032,2,0.1,10,50,100,0.1,10
153,2,0,2,[],"['Verrucomicrobiota', 'Verrucomicrobiales']",0.946167,0.08935642,2,0.1,10,50,100,0.1,10
154,2,0,2,[],"['Bryobacteraceae', 'Facklamia']",0.80920506,0.074561976,2,0.1,10,50,100,0.1,10
155,2,0,2,[],"['Enterocloster', 'Garciella']",0.7246111,0.067583546,2,0.1,10,50,100,0.1,10
156,2,0,2,[],"['Lentihominibacter', 'Faecalimonas']",0.6313814,0.06530186,2,0.1,10,50,100,0.1,10
157,3,0,3,[],"['Sphingomonadales', 'Sphingobium', 'Acinetobacter']",0.37243655,0.13479586,2,0.1,10,50,100,0.1,10
158,2,0,2,[],"['Sphingomonadaceae', 'Moraxellaceae']",0.45066214,0.08070672,2,0.1,10,50,100,0.1,10
159,3,0,3,[],"['Flavobacteriales', 'Flavobacteriia', 'Catenibacterium']",0.97385997,0.06636275,2,0.1,10,50,100,0.1,10
160,2,0,2,[],"['Hyphomicrobiaceae', 'Hyphomicrobium']",0.75228447,0.093293205,2,0.1,10,50,100,0.1,10
161,2,0,2,[],"['Barnesiellaceae', 'Zhaonellaceae']",0.89729005,0.014850995,2,0.1,10,50,100,0.1,10
162,2,0,2,[],"['Clostridiaceae 2', 'Paenibacillaceae']",0.61574745,0.098188624,2,0.1,10,50,100,0.1,10
163,2,0,2,[],"['Neglecta', 'Thermoclostridium']",0.93848896,0.06014618,2,0.1,10,50,100,0.1,10
164,2,0,2,[],"['Chitinophagaceae', 'Chitinophagia']",0.9827896,0.027945464,2,0.1,10,50,100,0.1,10
165,2,0,2,[],"['Vescimonas', 'Parvimonas']",0.7643478,0.06724027,2,0.1,10,50,100,0.1,10
166,3,0,3,[],"['Eubacteriales_incertae_sedis_XII', 'Guggenheimella', 'Desulfurispora']",0.59846765,0.09849949,2,0.1,10,50,100,0.1,10
167,2,0,2,[],"['Pasteurellales', 'Enterococcaceae']",0.8718958,0.07976875,2,0.1,10,50,100,0.1,10
168,2,0,2,[],"['Phascolarctobacterium', 'Desulfitobacteriaceae']",0.7079867,0.059403505,2,0.1,10,50,100,0.1,10
169,2,0,2,[],"['Defluviitaleaceae', 'Lawsonellaceae']",0.7829956,0.06427386,2,0.1,10,50,100,0.1,10
170,3,0,3,[],"['Rhodobacterales', 'Paracoccaceae', 'Gemmobacter']",0.94681793,0.15897822,2,0.1,10,50,100,0.1,10
171,2,0,2,[],"['Oligosphaeria', 'Oligosphaerales']",0.9136834,0.075524166,2,0.1,10,50,100,0.1,10
172,3,0,3,[],"['Neisseriaceae', 'Neisseria', 'Hafnia']",0.8768418,0.100201845,2,0.1,10,50,100,0.1,10
173,2,0,2,[],"['Victivallaceae', 'Lentisphaeria']",0.55695516,0.08715855,2,0.1,10,50,100,0.1,10
174,2,0,2,[],"['Merdimmobilis', 'Corynebacterium']",0.6779095,0.072029054,2,0.1,10,50,100,0.1,10
175,3,0,3,[],"['Paramuribaculum', 'Victivallis', 'Pseudoclavibacter']",0.7255771,0.088235475,2,0.1,10,50,100,0.1,10
176,2,0,2,[],"['Tractidigestivibacter', 'Mogibacterium']",0.76237416,0.07905262,2,0.1,10,50,100,0.1,10
177,2,0,2,[],"['Rothia', 'Peptidiphaga']",0.83479017,0.081044614,2,0.1,10,50,100,0.1,10
178,3,0,3,[],"['Aminipila', 'Acutalibacter', 'Anaerotaenia']",0.78911334,0.09183732,2,0.1,10,50,100,0.1,10
179,2,0,2,[],"['Rummeliibacillus', 'Weizmannia']",0.67584634,0.07281699,2,0.1,10,50,100,0.1,10
180,3,0,3,[],"['Acetatifactor', 'Lutispora', 'Syntrophococcus']",0.8833372,0.074070185,2,0.1,10,50,100,0.1,10
181,2,0,2,[],"['Murimonas', 'Mannheimia']",0.37797487,0.09249681,2,0.1,10,50,100,0.1,10
182,3,0,3,[],"['Campylobacter', 'Campylobacteraceae', 'Lancefieldella']",0.7195676,0.08259748,2,0.1,10,50,100,0.1,10
183,2,0,2,[],"['Anaeroglobus', 'Coprobacillus']",0.88931835,0.05299305,2,0.1,10,50,100,0.1,10
184,2,0,2,[],"['Natranaerobiales', 'Dethiobacter']",0.8621013,0.028447658,2,0.1,10,50,100,0.1,10
185,2,0,2,[],"['Dielma', 'Propionispira']",0.9099522,0.043212984,2,0.1,10,50,100,0.1,10
186,2,0,2,[],"['Intestinibacter', 'Lawsonella']",0.7794906,0.06338464,2,0.1,10,50,100,0.1,10
187,2,0,2,[],"['Koleobacteraceae', 'Lachnobacterium']",0.9148259,0.019003054,2,0.1,10,50,100,0.1,10
188,2,0,2,[],"['Methanobacteriaceae', 'Methanobacteriales']",0.45661062,0.08684853,2,0.1,10,50,100,0.1,10
